Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
201.036109,Algorizzms_1224,Tick,380,358,22,-15,127500,127400,-379,-774321,119679,OK
201.036109,Emineminem_522023,Tick,385,385,0,10,127500,127400,1739,-1154539,119461,OK
201.036109,potatochick_701801,Tick,236,250,-14,90,127500,127400,-3904,-9700996,-19996,BREACH
201.036109,Eternite_1023,Tick,376,276,100,-100,127500,127400,3539,156661,166661,OK
201.036109,IdentityExchangers_4761,Tick,315,245,70,-70,127500,127400,14234,52466,59466,OK
201.237146,ReadyFlamingo_938703,Tick,570,627,-57,57,127300,127400,-15199,-54001,-48301,OK
201.237146,HappyLife_99999,Tick,460,400,60,-60,127300,127400,-7769,97369,91369,OK
201.237146,Algorizzms_1224,Tick,380,358,22,-15,127300,127400,-379,-774321,115279,OK
201.237146,Emineminem_522023,Tick,385,385,0,10,127300,127400,1739,-1154539,119461,OK
201.237146,potatochick_701801,Tick,236,250,-14,90,127300,127400,-3904,-9700996,-17196,BREACH
201.237146,Eternite_1023,Tick,376,276,100,-100,127300,127400,3539,156661,146661,OK
201.237146,IdentityExchangers_4761,Tick,315,248,67,-67,127300,127400,14310,51490,44790,OK
201.46155,ReadyFlamingo_938703,Tick,570,627,-57,57,127300,127400,-15199,-54001,-48301,OK
201.46155,HappyLife_99999,Tick,460,400,60,-60,127300,127400,-7769,97369,91369,OK
201.46155,Algorizzms_1224,Tick,380,358,22,-15,127300,127400,-379,-774321,115279,OK
201.46155,Emineminem_522023,Tick,385,385,0,10,127300,127400,1739,-1154539,119461,OK
201.46155,potatochick_701801,Tick,236,250,-14,90,127300,127400,-3904,-9700996,-17196,BREACH
201.46155,Eternite_1023,Tick,376,276,100,-100,127300,127400,3539,156661,146661,OK
201.46155,IdentityExchangers_4761,Tick,315,248,67,-67,127300,127400,14310,51490,44790,OK
201.747833,ReadyFlamingo_938703,Tick,570,627,-57,57,127200,127400,-15199,-54001,-42601,OK
201.747833,HappyLife_99999,Tick,460,400,60,-60,127200,127400,-7769,97369,85369,OK
201.747833,Algorizzms_1224,Tick,380,358,22,-15,127200,127400,-379,-774321,113079,OK
201.747833,Emineminem_522023,Tick,385,385,0,10,127200,127400,1739,-1154539,119461,OK
201.747833,potatochick_701801,Tick,236,250,-14,90,127200,127400,-3904,-9700996,-15796,BREACH
201.747833,Eternite_1023,Tick,376,276,100,-100,127200,127400,3539,156661,136661,OK
201.747833,IdentityExchangers_4761,Tick,315,248,67,-67,127200,127400,14310,51490,38090,OK
201.999776,ReadyFlamingo_938703,Tick,570,627,-57,57,127200,127400,-15199,-54001,-42601,OK
201.999776,HappyLife_99999,Tick,460,400,60,-60,127200,127400,-7769,97369,85369,OK
201.999776,Algorizzms_1224,Tick,380,358,22,-15,127200,127400,-379,-774321,113079,OK
201.999776,Emineminem_522023,Tick,385,385,0,10,127200,127400,1739,-1154539,119461,OK
201.999776,potatochick_701801,Tick,236,250,-14,90,127200,127400,-3904,-9700996,-15796,BREACH
201.999776,Eternite_1023,Tick,376,276,100,-100,127200,127400,3539,156661,136661,OK
201.999776,IdentityExchangers_4761,Tick,315,248,67,-67,127200,127400,14310,51490,38090,OK
202.247209,ReadyFlamingo_938703,Tick,570,637,-67,67,127800,127400,-15327,-54873,-71958,OK
202.247209,HappyLife_99999,Tick,460,400,60,-60,127800,127400,-7769,97369,112669,OK
202.247209,Algorizzms_1224,Tick,380,358,22,-15,127800,127400,-379,-774321,123089,OK
202.247209,Emineminem_522023,Tick,385,385,0,10,127800,127400,1739,-1154539,119461,OK
202.247209,potatochick_701801,Tick,236,250,-14,90,127800,127400,-3904,-9700996,-22166,BREACH
202.247209,Eternite_1023,Tick,376,276,100,-100,127800,127400,3539,156661,182161,OK
202.247209,IdentityExchangers_4761,Tick,315,248,67,-67,127800,127400,14310,51490,68575,OK
202.52008,ReadyFlamingo_938703,Tick,570,637,-67,67,127800,127400,-15327,-54873,-71958,OK
202.52008,HappyLife_99999,Tick,460,400,60,-60,127800,127400,-7769,97369,112669,OK
202.52008,Algorizzms_1224,Tick,380,358,22,-15,127800,127400,-379,-774321,123089,OK
202.52008,Emineminem_522023,Tick,385,385,0,10,127800,127400,1739,-1154539,119461,OK
202.52008,potatochick_701801,Tick,236,250,-14,90,127800,127400,-3904,-9700996,-22166,BREACH
202.52008,Eternite_1023,Tick,376,276,100,-100,127800,127400,3539,156661,182161,OK
202.52008,IdentityExchangers_4761,Tick,315,248,67,-67,127800,127400,14310,51490,68575,OK
202.766306,ReadyFlamingo_938703,Tick,570,637,-67,67,127800,127400,-15327,-54873,-71958,OK
202.766306,HappyLife_99999,Tick,460,400,60,-60,127800,127400,-7769,97369,112669,OK
202.766306,Algorizzms_1224,Tick,380,358,22,-15,127800,127400,-379,-774321,123089,OK
202.766306,Emineminem_522023,Tick,385,385,0,10,127800,127400,1739,-1154539,119461,OK
202.766306,potatochick_701801,Tick,236,250,-14,90,127800,127400,-3904,-9700996,-22166,BREACH
202.766306,Eternite_1023,Tick,376,276,100,-100,127800,127400,3539,156661,182161,OK
202.766306,IdentityExchangers_4761,Tick,315,248,67,-67,127800,127400,14310,51490,68575,OK
202.970514,ReadyFlamingo_938703,Tick,570,637,-67,67,127800,127400,-15327,-54873,-71958,OK
202.970514,HappyLife_99999,Tick,460,400,60,-60,127800,127400,-7769,97369,112669,OK
202.970514,Algorizzms_1224,Tick,380,358,22,-15,127800,127400,-379,-774321,123089,OK
202.970514,Emineminem_522023,Tick,385,385,0,10,127800,127400,1739,-1154539,119461,OK
202.970514,potatochick_701801,Tick,236,250,-14,90,127800,127400,-3904,-9700996,-22166,BREACH
202.970514,Eternite_1023,Tick,376,276,100,-100,127800,127400,3539,156661,182161,OK
202.970514,IdentityExchangers_4761,Tick,315,248,67,-67,127800,127400,14310,51490,68575,OK
203.217586,ReadyFlamingo_938703,Tick,580,637,-57,57,127400,127400,-15454,-53746,-53746,OK
203.217586,HappyLife_99999,Tick,460,400,60,-60,127400,127400,-7769,97369,97369,OK
203.217586,Algorizzms_1224,Tick,380,358,22,-15,127400,127400,-379,-774321,117479,OK
203.217586,Emineminem_522023,Tick,385,385,0,10,127400,127400,1739,-1154539,119461,OK
203.217586,potatochick_701801,Tick,236,250,-14,90,127400,127400,-3904,-9700996,-18596,BREACH
203.217586,Eternite_1023,Tick,376,276,100,-100,127400,127400,3539,156661,156661,OK
203.217586,IdentityExchangers_4761,Tick,315,258,57,-57,127400,127400,14565,48235,48235,OK
203.504383,ReadyFlamingo_938703,Tick,580,637,-57,57,127400,127400,-15454,-53746,-53746,OK
203.504383,HappyLife_99999,Tick,460,400,60,-60,127400,127400,-7769,97369,97369,OK
203.504383,Algorizzms_1224,Tick,380,358,22,-15,127400,127400,-379,-774321,117479,OK
203.504383,Emineminem_522023,Tick,385,385,0,10,127400,127400,1739,-1154539,119461,OK
203.504383,potatochick_701801,Tick,236,250,-14,90,127400,127400,-3904,-9700996,-18596,BREACH
203.504383,Eternite_1023,Tick,376,276,100,-100,127400,127400,3539,156661,156661,OK
203.504383,IdentityExchangers_4761,Tick,315,258,57,-57,127400,127400,14565,48235,48235,OK
203.797824,ReadyFlamingo_938703,Tick,580,637,-57,57,127400,127400,-15454,-53746,-53746,OK
203.797824,HappyLife_99999,Tick,460,400,60,-60,127400,127400,-7769,97369,97369,OK
203.797824,Algorizzms_1224,Tick,380,358,22,-15,127400,127400,-379,-774321,117479,OK
203.797824,Emineminem_522023,Tick,385,385,0,10,127400,127400,1739,-1154539,119461,OK
203.797824,potatochick_701801,Tick,236,250,-14,90,127400,127400,-3904,-9700996,-18596,BREACH
203.797824,Eternite_1023,Tick,376,276,100,-100,127400,127400,3539,156661,156661,OK
203.797824,IdentityExchangers_4761,Tick,315,258,57,-57,127400,127400,14565,48235,48235,OK
203.967813,ReadyFlamingo_938703,Tick,580,637,-57,57,127400,127500,-15454,-53746,-48046,OK
203.967813,HappyLife_99999,Tick,460,400,60,-60,127400,127500,-7769,97369,91369,OK
203.967813,Algorizzms_1224,Tick,380,358,22,-15,127400,127500,-379,-774321,115979,OK
203.967813,Emineminem_522023,Tick,385,385,0,10,127400,127500,1739,-1154539,120461,OK
203.967813,potatochick_701801,Tick,236,250,-14,90,127400,127500,-3904,-9700996,-9596,BREACH
203.967813,Eternite_1023,Tick,376,276,100,-100,127400,127500,3539,156661,146661,OK
203.967813,IdentityExchangers_4761,Tick,315,258,57,-57,127400,127500,14565,48235,42535,OK
204.258069,ReadyFlamingo_938703,Tick,590,647,-57,57,128000,127400,-15709,-52491,-67026,OK
204.258069,HappyLife_99999,Tick,460,415,45,-45,128000,127400,-7961,100561,112036,OK
204.258069,Algorizzms_1224,Tick,380,368,12,-8,128000,127400,-507,-390693,121967,OK
204.258069,Emineminem_522023,Tick,385,385,0,10,128000,127400,1739,-1154539,119461,OK
204.258069,potatochick_701801,Tick,236,250,-14,90,128000,127400,-3904,-9700996,-22166,BREACH
204.258069,Eternite_1023,Tick,376,276,100,-100,128000,127400,3539,156661,182161,OK
204.258069,IdentityExchangers_4761,Tick,315,258,57,-57,128000,127400,14565,48235,62770,OK
204.536042,ReadyFlamingo_938703,Tick,600,647,-47,47,127400,127400,-15836,-52364,-52364,OK
204.536042,HappyLife_99999,Tick,460,415,45,-45,127400,127400,-7961,100561,100561,OK
204.536042,Algorizzms_1224,Tick,380,368,12,-8,127400,127400,-507,-390693,118907,OK
204.536042,Emineminem_522023,Tick,385,385,0,10,127400,127400,1739,-1154539,119461,OK
204.536042,potatochick_701801,Tick,236,250,-14,90,127400,127400,-3904,-9700996,-18596,BREACH
204.536042,Eternite_1023,Tick,376,276,100,-100,127400,127400,3539,156661,156661,OK
204.536042,IdentityExchangers_4761,Tick,315,268,47,-47,127400,127400,14820,46980,46980,OK
204.799683,ReadyFlamingo_938703,Tick,600,647,-47,47,127700,127400,-15836,-52364,-64349,OK
204.799683,HappyLife_99999,Tick,460,423,37,-37,127700,127400,-8063,102263,111698,OK
204.799683,Algorizzms_1224,Tick,380,378,2,-1,127700,127400,-635,-7065,120845,OK
204.799683,Emineminem_522023,Tick,385,385,0,10,127700,127400,1739,-1154539,119461,OK
204.799683,potatochick_701801,Tick,236,250,-14,90,127700,127400,-3904,-9700996,-22166,BREACH
204.799683,Eternite_1023,Tick,376,276,100,-100,127700,127400,3539,156661,182161,OK
204.799683,IdentityExchangers_4761,Tick,315,268,47,-47,127700,127400,14820,46980,58965,OK
205.016834,ReadyFlamingo_938703,Tick,610,647,-37,37,127400,127400,-15963,-52237,-52237,OK
205.016834,HappyLife_99999,Tick,460,423,37,-37,127400,127400,-8063,102263,102263,OK
205.016834,Algorizzms_1224,Tick,380,378,2,-1,127400,127400,-635,-7065,120335,OK
205.016834,Emineminem_522023,Tick,385,385,0,10,127400,127400,1739,-1154539,119461,OK
205.016834,potatochick_701801,Tick,236,250,-14,90,127400,127400,-3904,-9700996,-18596,BREACH
205.016834,Eternite_1023,Tick,376,276,100,-100,127400,127400,3539,156661,156661,OK
205.016834,IdentityExchangers_4761,Tick,315,278,37,-37,127400,127400,15075,45725,45725,OK
205.231401,ReadyFlamingo_938703,Tick,610,647,-37,37,127400,127400,-15963,-52237,-52237,OK
205.231401,HappyLife_99999,Tick,460,423,37,-37,127400,127400,-8063,102263,102263,OK
205.231401,Algorizzms_1224,Tick,380,378,2,-1,127400,127400,-635,-7065,120335,OK
205.231401,Emineminem_522023,Tick,385,385,0,10,127400,127400,1739,-1154539,119461,OK
205.231401,potatochick_701801,Tick,236,250,-14,90,127400,127400,-3904,-9700996,-18596,BREACH
205.231401,Eternite_1023,Tick,376,276,100,-100,127400,127400,3539,156661,156661,OK
205.231401,IdentityExchangers_4761,Tick,315,278,37,-37,127400,127400,15075,45725,45725,OK
205.507215,ReadyFlamingo_938703,Tick,610,647,-37,37,127400,127400,-15963,-52237,-52237,OK
205.507215,HappyLife_99999,Tick,460,423,37,-37,127400,127400,-8063,102263,102263,OK
205.507215,Algorizzms_1224,Tick,380,378,2,-1,127400,127400,-635,-7065,120335,OK
205.507215,Emineminem_522023,Tick,385,385,0,10,127400,127400,1739,-1154539,119461,OK
205.507215,potatochick_701801,Tick,236,250,-14,90,127400,127400,-3904,-9700996,-18596,BREACH
205.507215,Eternite_1023,Tick,376,276,100,-100,127400,127400,3539,156661,156661,OK
205.507215,IdentityExchangers_4761,Tick,315,278,37,-37,127400,127400,15075,45725,45725,OK
205.790233,ReadyFlamingo_938703,Tick,610,647,-37,37,127400,127400,-15963,-52237,-52237,OK
205.790233,HappyLife_99999,Tick,460,423,37,-37,127400,127400,-8063,102263,102263,OK
205.790233,Algorizzms_1224,Tick,380,378,2,-1,127400,127400,-635,-7065,120335,OK
205.790233,Emineminem_522023,Tick,385,385,0,10,127400,127400,1739,-1154539,119461,OK
205.790233,potatochick_701801,Tick,236,250,-14,90,127400,127400,-3904,-9700996,-18596,BREACH
205.790233,Eternite_1023,Tick,376,276,100,-100,127400,127400,3539,156661,156661,OK
205.790233,IdentityExchangers_4761,Tick,315,278,37,-37,127400,127400,15075,45725,45725,OK
205.964384,ReadyFlamingo_938703,Tick,610,647,-37,37,127300,127300,-15963,-52237,-52237,OK
205.964384,HappyLife_99999,Tick,460,423,37,-37,127300,127300,-8063,102263,102263,OK
205.964384,Algorizzms_1224,Tick,380,378,2,-1,127300,127300,-635,-7065,120235,OK
205.964384,Emineminem_522023,Tick,385,385,0,10,127300,127300,1739,-1154539,118461,OK
205.964384,potatochick_701801,Tick,236,250,-14,90,127300,127300,-3904,-9700996,-26196,BREACH
205.964384,Eternite_1023,Tick,376,276,100,-100,127300,127300,3539,156661,156661,OK
205.964384,IdentityExchangers_4761,Tick,315,288,27,-27,127300,127300,15330,44470,44470,OK
206.226059,ReadyFlamingo_938703,Tick,610,647,-37,37,127300,127300,-15963,-52237,-52237,OK
206.226059,HappyLife_99999,Tick,460,423,37,-37,127300,127300,-8063,102263,102263,OK
206.226059,Algorizzms_1224,Tick,380,378,2,-1,127300,127300,-635,-7065,120235,OK
206.226059,Emineminem_522023,Tick,385,385,0,10,127300,127300,1739,-1154539,118461,OK
206.226059,potatochick_701801,Tick,236,250,-14,90,127300,127300,-3904,-9700996,-26196,BREACH
206.226059,Eternite_1023,Tick,376,276,100,-100,127300,127300,3539,156661,156661,OK
206.226059,IdentityExchangers_4761,Tick,315,298,17,-17,127300,127300,15585,44215,44215,OK
206.486481,ReadyFlamingo_938703,Tick,610,647,-37,37,127300,127300,-15963,-52237,-52237,OK
206.486481,HappyLife_99999,Tick,460,423,37,-37,127300,127300,-8063,102263,102263,OK
206.486481,Algorizzms_1224,Tick,380,378,2,-1,127300,127300,-635,-7065,120235,OK
206.486481,Emineminem_522023,Tick,385,385,0,10,127300,127300,1739,-1154539,118461,OK
206.486481,potatochick_701801,Tick,236,250,-14,90,127300,127300,-3904,-9700996,-26196,BREACH
206.486481,Eternite_1023,Tick,376,276,100,-100,127300,127300,3539,156661,156661,OK
206.486481,IdentityExchangers_4761,Tick,315,308,7,-7,127300,127300,15840,43960,43960,OK
206.717263,ReadyFlamingo_938703,Tick,610,647,-37,37,127300,127200,-15963,-52237,-55937,OK
206.717263,HappyLife_99999,Tick,460,423,37,-37,127300,127200,-8063,102263,105963,OK
206.717263,Algorizzms_1224,Tick,380,378,2,-1,127300,127200,-635,-7065,120335,OK
206.717263,Emineminem_522023,Tick,385,385,0,10,127300,127200,1739,-1154539,117461,OK
206.717263,potatochick_701801,Tick,236,250,-14,90,127300,127200,-3904,-9700996,-35196,BREACH
206.717263,Eternite_1023,Tick,376,276,100,-100,127300,127200,3539,156661,166661,OK
206.717263,IdentityExchangers_4761,Tick,315,315,0,0,127300,127200,16018,43782,43782,OK
206.999061,ReadyFlamingo_938703,Tick,610,647,-37,37,127300,127200,-15963,-52237,-55937,OK
206.999061,HappyLife_99999,Tick,460,423,37,-37,127300,127200,-8063,102263,105963,OK
206.999061,Algorizzms_1224,Tick,380,378,2,-1,127300,127200,-635,-7065,120335,OK
206.999061,Emineminem_522023,Tick,385,385,0,10,127300,127200,1739,-1154539,117461,OK
206.999061,potatochick_701801,Tick,236,250,-14,90,127300,127200,-3904,-9700996,-35196,BREACH
206.999061,Eternite_1023,Tick,376,276,100,-100,127300,127200,3539,156661,166661,OK
206.999061,IdentityExchangers_4761,Tick,315,315,0,0,127300,127200,16018,43782,43782,OK
207.298625,ReadyFlamingo_938703,Tick,610,647,-37,37,127200,127200,-15963,-52237,-52237,OK
207.298625,HappyLife_99999,Tick,460,423,37,-37,127200,127200,-8063,102263,102263,OK
207.298625,Algorizzms_1224,Tick,380,378,2,-1,127200,127200,-635,-7065,120135,OK
207.298625,Emineminem_522023,Tick,385,385,0,10,127200,127200,1739,-1154539,117461,OK
207.298625,potatochick_701801,Tick,236,250,-14,90,127200,127200,-3904,-9700996,-33796,BREACH
207.298625,Eternite_1023,Tick,376,276,100,-100,127200,127200,3539,156661,156661,OK
207.298625,IdentityExchangers_4761,Tick,315,315,0,0,127200,127200,16018,43782,43782,OK
207.50729,ReadyFlamingo_938703,Tick,610,647,-37,37,127200,127200,-15963,-52237,-52237,OK
207.50729,HappyLife_99999,Tick,460,423,37,-37,127200,127200,-8063,102263,102263,OK
207.50729,Algorizzms_1224,Tick,380,378,2,-1,127200,127200,-635,-7065,120135,OK
207.50729,Emineminem_522023,Tick,385,385,0,10,127200,127200,1739,-1154539,117461,OK
207.50729,potatochick_701801,Tick,236,250,-14,90,127200,127200,-3904,-9700996,-33796,BREACH
207.50729,Eternite_1023,Tick,376,276,100,-100,127200,127200,3539,156661,156661,OK
207.50729,IdentityExchangers_4761,Tick,315,315,0,0,127200,127200,16018,43782,43782,OK
207.749566,ReadyFlamingo_938703,Tick,610,647,-37,37,127200,127200,-15963,-52237,-52237,OK
207.749566,HappyLife_99999,Tick,460,423,37,-37,127200,127200,-8063,102263,102263,OK
207.749566,Algorizzms_1224,Tick,380,378,2,-1,127200,127200,-635,-7065,120135,OK
207.749566,Emineminem_522023,Tick,385,385,0,10,127200,127200,1739,-1154539,117461,OK
207.749566,potatochick_701801,Tick,236,250,-14,90,127200,127200,-3904,-9700996,-33796,BREACH
207.749566,Eternite_1023,Tick,376,276,100,-100,127200,127200,3539,156661,156661,OK
207.749566,IdentityExchangers_4761,Tick,315,315,0,0,127200,127200,16018,43782,43782,OK
207.98416,ReadyFlamingo_938703,Tick,610,647,-37,37,127200,127300,-15963,-52237,-48537,OK
207.98416,HappyLife_99999,Tick,460,423,37,-37,127200,127300,-8063,102263,98563,OK
207.98416,Algorizzms_1224,Tick,380,378,2,-1,127200,127300,-635,-7065,120035,OK
207.98416,Emineminem_522023,Tick,385,385,0,10,127200,127300,1739,-1154539,118461,OK
207.98416,potatochick_701801,Tick,236,250,-14,90,127200,127300,-3904,-9700996,-24796,BREACH
207.98416,Eternite_1023,Tick,376,276,100,-100,127200,127300,3539,156661,146661,OK
207.98416,IdentityExchangers_4761,Tick,315,315,0,0,127200,127300,16018,43782,43782,OK
208.2574,ReadyFlamingo_938703,Tick,610,647,-37,37,127200,127300,-15963,-52237,-48537,OK
208.2574,HappyLife_99999,Tick,460,423,37,-37,127200,127300,-8063,102263,98563,OK
208.2574,Algorizzms_1224,Tick,380,378,2,-1,127200,127300,-635,-7065,120035,OK
208.2574,Emineminem_522023,Tick,385,385,0,10,127200,127300,1739,-1154539,118461,OK
208.2574,potatochick_701801,Tick,236,250,-14,90,127200,127300,-3904,-9700996,-24796,BREACH
208.2574,Eternite_1023,Tick,376,276,100,-100,127200,127300,3539,156661,146661,OK
208.2574,IdentityExchangers_4761,Tick,315,315,0,0,127200,127300,16018,43782,43782,OK
208.458775,ReadyFlamingo_938703,Tick,610,647,-37,37,127200,127200,-15963,-52237,-52237,OK
208.458775,HappyLife_99999,Tick,460,423,37,-37,127200,127200,-8063,102263,102263,OK
208.458775,Algorizzms_1224,Tick,380,378,2,-1,127200,127200,-635,-7065,120135,OK
208.458775,Emineminem_522023,Tick,385,385,0,10,127200,127200,1739,-1154539,117461,OK
208.458775,potatochick_701801,Tick,236,250,-14,90,127200,127200,-3904,-9700996,-33796,BREACH
208.458775,Eternite_1023,Tick,376,276,100,-100,127200,127200,3539,156661,156661,OK
208.458775,IdentityExchangers_4761,Tick,315,315,0,0,127200,127200,16018,43782,43782,OK
208.731179,ReadyFlamingo_938703,Tick,610,647,-37,37,127200,127000,-15963,-52237,-59637,OK
208.731179,HappyLife_99999,Tick,460,423,37,-37,127200,127000,-8063,102263,109663,OK
208.731179,Algorizzms_1224,Tick,380,378,2,-1,127200,127000,-635,-7065,120335,OK
208.731179,Emineminem_522023,Tick,385,385,0,10,127200,127000,1739,-1154539,115461,OK
208.731179,potatochick_701801,Tick,236,250,-14,90,127200,127000,-3904,-9700996,-51796,BREACH
208.731179,Eternite_1023,Tick,376,276,100,-100,127200,127000,3539,156661,176661,OK
208.731179,IdentityExchangers_4761,Tick,315,315,0,0,127200,127000,16018,43782,43782,OK
208.972593,ReadyFlamingo_938703,Tick,620,647,-27,27,127300,127000,-16090,-55110,-61968,OK
